mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_chi2__k,param_clf__alpha,param_clf__hidden_layer_sizes,param_features__char_tfidf__max_features,param_features__word_tfidf__max_features,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,split10_test_score,split11_test_score,split12_test_score,split13_test_score,split14_test_score,split15_test_score,split16_test_score,split17_test_score,split18_test_score,split19_test_score,split20_test_score,split21_test_score,split22_test_score,split23_test_score,split24_test_score,split25_test_score,split26_test_score,split27_test_score,split28_test_score,split29_test_score,split30_test_score,split31_test_score,split32_test_score,split33_test_score,split34_test_score,split35_test_score,split36_test_score,split37_test_score,split38_test_score,split39_test_score,split40_test_score,split41_test_score,split42_test_score,split43_test_score,split44_test_score,split45_test_score,split46_test_score,split47_test_score,split48_test_score,split49_test_score,split50_test_score,split51_test_score,split52_test_score,split53_test_score,split54_test_score,split55_test_score,split56_test_score,split57_test_score,split58_test_score,split59_test_score,split60_test_score,split61_test_score,split62_test_score,split63_test_score,split64_test_score,split65_test_score,split66_test_score,split67_test_score,split68_test_score,split69_test_score,split70_test_score,split71_test_score,split72_test_score,split73_test_score,split74_test_score,split75_test_score,split76_test_score,split77_test_score,split78_test_score,split79_test_score,split80_test_score,split81_test_score,split82_test_score,split83_test_score,split84_test_score,split85_test_score,split86_test_score,split87_test_score,split88_test_score,split89_test_score,split90_test_score,split91_test_score,split92_test_score,split93_test_score,split94_test_score,split95_test_score,split96_test_score,split97_test_score,split98_test_score,split99_test_score,mean_test_score,std_test_score,rank_test_score
12.686948294639587,3.3715883855597464,0.07721622705459595,0.03348053773209835,2000,0.0001,"(128, 64)",2000,3000,"{'chi2__k': 2000, 'clf__alpha': 0.0001, 'clf__hidden_layer_sizes': (128, 64), 'features__char_tfidf__max_features': 2000, 'features__word_tfidf__max_features': 3000}",0.89084828215263,0.8581211180124224,0.880212812549769,0.9544298245614035,0.8474006368028107,0.8899327122153209,0.8323939948939949,0.8759018389964681,0.8889852196917414,0.9402731922808649,0.8574333629968641,0.9128661727288729,0.901938641069076,0.8818446258377608,0.9430685980685981,0.8238951628082063,0.8281655225019069,0.9432156568921275,0.9060446570972887,0.881855133357691,0.9353541195646458,0.8926503016434366,0.8610770372389562,0.8744893483709273,0.944047619047619,0.8299882859322218,0.8218731655341562,0.8832417582417582,0.9193960025481764,0.8740021331325679,0.8635351966873707,0.8899525012025011,0.9021150579016712,0.8827664517023786,0.8848369565217391,0.8306355143712123,0.8668072808833678,0.8738647902939287,0.8646931269213878,0.9346687523003312,0.9339016961299569,0.9011073467595208,0.8593004821265691,0.8864805665349144,0.8365858778902256,0.8256585757872944,0.8800728971638583,0.8903369094673443,0.9313375350140056,0.8745643939393939,0.9232738095238096,0.8658975887236757,0.9231400966183574,0.8859848484848485,0.9098967156032374,0.8159757805123937,0.8999950731280655,0.8540674603174603,0.9205048936570676,0.859250700280112,0.9012040696823305,0.900567711274233,0.8884762701067048,0.9122077922077922,0.8976472431077693,0.8486292692814432,0.8750878348704436,0.8766135997657738,0.8741865079365079,0.9336335542121987,0.8062750172532782,0.881544595755122,0.7999717673630717,0.8780495953322041,0.9035009405375538,0.9099019369900376,0.9207243652609786,0.9004580745341615,0.8700934029738376,0.9554912617220801,0.9008441558441558,0.9244383686488948,0.9121193451857068,0.9192356966941366,0.9109772283399286,0.8797579232361841,0.8213116022040508,0.8891971405787196,0.8330594068290932,0.9448962588988165,0.84630994005994,0.8713175826730813,0.8769101731601731,0.8858190312738368,0.8657384885645755,0.9085424914944366,0.875994469870328,0.9187946886573889,0.8867601934678594,0.8646599929437457,0.8851710480201086,0.034644357164907255,3
10.051995582580567,2.4853117375451124,0.06055330753326416,0.03200356716697308,2000,0.0001,"(128, 64)",2000,5000,"{'chi2__k': 2000, 'clf__alpha': 0.0001, 'clf__hidden_layer_sizes': (128, 64), 'features__char_tfidf__max_features': 2000, 'features__word_tfidf__max_features': 5000}",0.89084828215263,0.8581211180124224,0.880212812549769,0.9544298245614035,0.8474006368028107,0.8899327122153209,0.8323939948939949,0.8759018389964681,0.8889852196917414,0.9402731922808649,0.8574333629968641,0.9128661727288729,0.901938641069076,0.8818446258377608,0.9430685980685981,0.8238951628082063,0.8281655225019069,0.9432156568921275,0.9060446570972887,0.881855133357691,0.9353541195646458,0.8926503016434366,0.8610770372389562,0.8744893483709273,0.944047619047619,0.8299882859322218,0.8218731655341562,0.8832417582417582,0.9193960025481764,0.8740021331325679,0.8635351966873707,0.8899525012025011,0.9021150579016712,0.8827664517023786,0.8848369565217391,0.8306355143712123,0.8668072808833678,0.8738647902939287,0.8646931269213878,0.9346687523003312,0.9339016961299569,0.9011073467595208,0.8593004821265691,0.8864805665349144,0.8365858778902256,0.8256585757872944,0.8800728971638583,0.8903369094673443,0.9313375350140056,0.8745643939393939,0.9232738095238096,0.8658975887236757,0.9231400966183574,0.8859848484848485,0.9098967156032374,0.8159757805123937,0.8999950731280655,0.8540674603174603,0.9205048936570676,0.859250700280112,0.9012040696823305,0.900567711274233,0.8884762701067048,0.9122077922077922,0.8976472431077693,0.8486292692814432,0.8750878348704436,0.8766135997657738,0.8741865079365079,0.9336335542121987,0.8062750172532782,0.881544595755122,0.7999717673630717,0.8780495953322041,0.9035009405375538,0.9099019369900376,0.9207243652609786,0.9004580745341615,0.8700934029738376,0.9554912617220801,0.9008441558441558,0.9244383686488948,0.9121193451857068,0.9192356966941366,0.9109772283399286,0.8797579232361841,0.8213116022040508,0.8891971405787196,0.8330594068290932,0.9448962588988165,0.84630994005994,0.8713175826730813,0.8769101731601731,0.8858190312738368,0.8657384885645755,0.9085424914944366,0.875994469870328,0.9187946886573889,0.8867601934678594,0.8646599929437457,0.8851710480201086,0.034644357164907255,3
10.5432937002182,2.984663831452709,0.0586202597618103,0.030220051444763214,2000,0.0001,"(128, 64)",3000,3000,"{'chi2__k': 2000, 'clf__alpha': 0.0001, 'clf__hidden_layer_sizes': (128, 64), 'features__char_tfidf__max_features': 3000, 'features__word_tfidf__max_features': 3000}",0.89084828215263,0.8173731884057971,0.899945254021341,0.9222225600486471,0.8233216112531969,0.877521645021645,0.8323939948939949,0.8791916185666185,0.8995393828774835,0.9516549445865303,0.8782785873546743,0.8637199359335002,0.9123553077357425,0.8818446258377608,0.9430685980685981,0.7928754578754579,0.8527571462354071,0.9631763285024155,0.9052124378179365,0.881855133357691,0.9248835032244643,0.8926503016434366,0.8280247441345839,0.8564575994181257,0.944047619047619,0.8299882859322218,0.8218731655341562,0.9065142796248934,0.9307971014492754,0.8740021331325679,0.8328062507667771,0.8780161757049628,0.8908525472112427,0.8827664517023786,0.8734702797202797,0.8323240794293425,0.8668072808833678,0.8856401526127693,0.8646931269213878,0.9250032004608664,0.9210125019907629,0.9253403601229688,0.8589815028602213,0.8864805665349144,0.8440136855897726,0.8256159420289855,0.912269866860828,0.870229476405947,0.9309427981719003,0.8629294739077348,0.9232738095238096,0.8683446971372089,0.923070818070818,0.918731884057971,0.9098967156032374,0.7946666729532863,0.9188543823326432,0.84391270256534,0.9092188970449839,0.84875,0.8915534948143644,0.9346174477696216,0.8884762701067048,0.9122077922077922,0.8976472431077693,0.8796483360270546,0.8859162274923145,0.8648244775819147,0.8741865079365079,0.9350576416337286,0.8237005546788154,0.891759561948349,0.8213076416337286,0.8127024062893629,0.9055512050878184,0.8331036535620576,0.9319256639622773,0.8862763133129266,0.8799665913796348,0.9554912617220801,0.8897352647352648,0.9244383686488948,0.9121193451857068,0.8269259363824581,0.9109772283399286,0.8887641344163083,0.8213116022040508,0.8891971405787196,0.8348778457431203,0.9347030221838406,0.873097962297047,0.8713175826730813,0.8778442028985507,0.8963938007073018,0.8643408724930464,0.9014438269587011,0.8661182476943347,0.9080276778903781,0.8867601934678594,0.8971821475625824,0.8828880776818113,0.03774800776256266,23
13.267871794700623,3.445062460624389,0.092765953540802,0.04330766290758765,2000,0.0001,"(128, 64)",3000,5000,"{'chi2__k': 2000, 'clf__alpha': 0.0001, 'clf__hidden_layer_sizes': (128, 64), 'features__char_tfidf__max_features': 3000, 'features__word_tfidf__max_features': 5000}",0.89084828215263,0.8173731884057971,0.899945254021341,0.9222225600486471,0.8233216112531969,0.877521645021645,0.8323939948939949,0.8791916185666185,0.8995393828774835,0.9516549445865303,0.8782785873546743,0.8637199359335002,0.9123553077357425,0.8818446258377608,0.9430685980685981,0.7928754578754579,0.8527571462354071,0.9631763285024155,0.9052124378179365,0.881855133357691,0.9248835032244643,0.8926503016434366,0.8280247441345839,0.8564575994181257,0.944047619047619,0.8299882859322218,0.8218731655341562,0.9065142796248934,0.9307971014492754,0.8740021331325679,0.8328062507667771,0.8780161757049628,0.8908525472112427,0.8827664517023786,0.8734702797202797,0.8323240794293425,0.8668072808833678,0.8856401526127693,0.8646931269213878,0.9250032004608664,0.9210125019907629,0.9253403601229688,0.8589815028602213,0.8864805665349144,0.8440136855897726,0.8256159420289855,0.912269866860828,0.870229476405947,0.9309427981719003,0.8629294739077348,0.9232738095238096,0.8683446971372089,0.923070818070818,0.918731884057971,0.9098967156032374,0.7946666729532863,0.9188543823326432,0.84391270256534,0.9092188970449839,0.84875,0.8915534948143644,0.9346174477696216,0.8884762701067048,0.9122077922077922,0.8976472431077693,0.8796483360270546,0.8859162274923145,0.8648244775819147,0.8741865079365079,0.9350576416337286,0.8237005546788154,0.891759561948349,0.8213076416337286,0.8127024062893629,0.9055512050878184,0.8331036535620576,0.9319256639622773,0.8862763133129266,0.8799665913796348,0.9554912617220801,0.8897352647352648,0.9244383686488948,0.9121193451857068,0.8269259363824581,0.9109772283399286,0.8887641344163083,0.8213116022040508,0.8891971405787196,0.8348778457431203,0.9347030221838406,0.873097962297047,0.8713175826730813,0.8778442028985507,0.8963938007073018,0.8643408724930464,0.9014438269587011,0.8661182476943347,0.9080276778903781,0.8867601934678594,0.8971821475625824,0.8828880776818113,0.03774800776256266,23
19.35740718603134,4.897604770083817,0.08743513345718384,0.0600842462913741,2000,0.0001,"(256, 128)",2000,3000,"{'chi2__k': 2000, 'clf__alpha': 0.0001, 'clf__hidden_layer_sizes': (256, 128), 'features__char_tfidf__max_features': 2000, 'features__word_tfidf__max_features': 3000}",0.9024901185770751,0.8764795663908936,0.9006432597193467,0.864356884057971,0.8464915458937199,0.8633061986322856,0.8708589236850106,0.8459470127573576,0.900680393346744,0.9203094241649229,0.8698572080093819,0.8708989656241398,0.901253529079616,0.8690560888386976,0.9419893483709273,0.8438644688644689,0.8338509316770186,0.9668144174665914,0.8855892650969378,0.8732792207792208,0.9124641059423668,0.9024073752334623,0.8745324723585592,0.8440295031055901,0.9422619047619047,0.8097463768115942,0.8141309077918986,0.941352657004831,0.921227376742251,0.9168799751608676,0.8679973649538867,0.8878957870773727,0.9034624604990737,0.9049996532834061,0.8958333333333333,0.8417818365844683,0.8648283752860412,0.8733540505289151,0.9001100288600288,0.957267316017316,0.9047220895046982,0.9243286906330386,0.8097527472527473,0.8792530810150947,0.8553208566795523,0.8145833333333333,0.9225910131058872,0.8687846249610955,0.8966765873015873,0.8984260443307757,0.901462215320911,0.8535463982474851,0.9008777937038807,0.9418379446640317,0.9338899496765629,0.7985367892976589,0.9226992892018467,0.8404895560374687,0.9103425559947299,0.8898917259211376,0.9035837562725435,0.9101263121572045,0.9044976571864443,0.8764068479829349,0.909526125095347,0.8576531620553359,0.8870519577041316,0.8286905715294461,0.828900462618998,0.9336335542121987,0.8243322329420728,0.8783584836216415,0.7818304883522275,0.8439831002331003,0.8814228334594467,0.9081349206349206,0.9430043859649122,0.8738753353778929,0.8791035353535352,0.9341403300450615,0.890021645021645,0.9024440052700922,0.892967298402081,0.9199675819984745,0.922540845881807,0.8796247412008282,0.8431254767353166,0.9024907459690068,0.8453887326441675,0.9009329710144927,0.874595251239988,0.8827829691384679,0.9121052631578948,0.8845416548261817,0.8430112158373028,0.8998799899435107,0.8661182476943347,0.9203623188405796,0.8764339826839826,0.8762914078674948,0.8841647531672006,0.036398608076153215,11
19.157925131320955,4.932111191769918,0.08367885828018189,0.0510983732201373,2000,0.0001,"(256, 128)",2000,5000,"{'chi2__k': 2000, 'clf__alpha': 0.0001, 'clf__hidden_layer_sizes': (256, 128), 'features__char_tfidf__max_features': 2000, 'features__word_tfidf__max_features': 5000}",0.9024901185770751,0.8764795663908936,0.9006432597193467,0.864356884057971,0.8464915458937199,0.8633061986322856,0.8708589236850106,0.8459470127573576,0.900680393346744,0.9203094241649229,0.8698572080093819,0.8708989656241398,0.901253529079616,0.8690560888386976,0.9419893483709273,0.8438644688644689,0.8338509316770186,0.9668144174665914,0.8855892650969378,0.8732792207792208,0.9124641059423668,0.9024073752334623,0.8745324723585592,0.8440295031055901,0.9422619047619047,0.8097463768115942,0.8141309077918986,0.941352657004831,0.921227376742251,0.9168799751608676,0.8679973649538867,0.8878957870773727,0.9034624604990737,0.9049996532834061,0.8958333333333333,0.8417818365844683,0.8648283752860412,0.8733540505289151,0.9001100288600288,0.957267316017316,0.9047220895046982,0.9243286906330386,0.8097527472527473,0.8792530810150947,0.8553208566795523,0.8145833333333333,0.9225910131058872,0.8687846249610955,0.8966765873015873,0.8984260443307757,0.901462215320911,0.8535463982474851,0.9008777937038807,0.9418379446640317,0.9338899496765629,0.7985367892976589,0.9226992892018467,0.8404895560374687,0.9103425559947299,0.8898917259211376,0.9035837562725435,0.9101263121572045,0.9044976571864443,0.8764068479829349,0.909526125095347,0.8576531620553359,0.8870519577041316,0.8286905715294461,0.828900462618998,0.9336335542121987,0.8243322329420728,0.8783584836216415,0.7818304883522275,0.8439831002331003,0.8814228334594467,0.9081349206349206,0.9430043859649122,0.8738753353778929,0.8791035353535352,0.9341403300450615,0.890021645021645,0.9024440052700922,0.892967298402081,0.9199675819984745,0.922540845881807,0.8796247412008282,0.8431254767353166,0.9024907459690068,0.8453887326441675,0.9009329710144927,0.874595251239988,0.8827829691384679,0.9121052631578948,0.8845416548261817,0.8430112158373028,0.8998799899435107,0.8661182476943347,0.9203623188405796,0.8764339826839826,0.8762914078674948,0.8841647531672006,0.036398608076153215,11
18.49549059867859,4.669927193832755,0.07481197834014892,0.03599593996404755,2000,0.0001,"(256, 128)",3000,3000,"{'chi2__k': 2000, 'clf__alpha': 0.0001, 'clf__hidden_layer_sizes': (256, 128), 'features__char_tfidf__max_features': 3000, 'features__word_tfidf__max_features': 3000}",0.9024901185770751,0.8897004987765857,0.8881331382618567,0.9108287545787546,0.846729641131815,0.8628787878787879,0.8708589236850106,0.8563095238095237,0.9115295031055901,0.930821611253197,0.8446616238664293,0.8827566731340213,0.9124277715038585,0.879538939321548,0.9419893483709273,0.8247023809523809,0.8577251552795031,0.9777667984189723,0.9071140868934987,0.8732792207792208,0.9247147589252852,0.8911270422940903,0.8225905986400739,0.8796273291925466,0.9539337474120082,0.8097463768115942,0.8141309077918986,0.952172054998142,0.9091927447076189,0.9168799751608676,0.8803700828157349,0.8668817575339314,0.903328857133205,0.8831673189510718,0.884833916083916,0.8079230954230954,0.8648283752860412,0.8610192252944735,0.9001100288600288,0.9334164738770001,0.9142329590699156,0.9138708513708514,0.8595903371990328,0.8006225448845586,0.8792134857895728,0.8211926660296225,0.9225910131058872,0.8687846249610955,0.9074977106227107,0.8750342169907387,0.901462215320911,0.9036446165160755,0.8975779426834414,0.9418379446640317,0.9338899496765629,0.7983426899187769,0.9017524461897863,0.8676464712505902,0.9099006368028107,0.7353556166056167,0.9027095901809861,0.8901307026307026,0.9044976571864443,0.8764068479829349,0.9106700174348915,0.8786632341723875,0.8863755507777247,0.8175824175824176,0.8694263285024155,0.9336335542121987,0.8533568243350852,0.8783584836216415,0.7818304883522275,0.8434974747474747,0.8711000955566173,0.8979971480425202,0.9443379446640316,0.8751415691441267,0.8677389277389277,0.9341403300450615,0.8786448334274422,0.9024440052700922,0.892967298402081,0.9554037267080745,0.922540845881807,0.868732083134257,0.8431254767353166,0.9092256084876222,0.8571672608437314,0.9115329869405957,0.862671277997365,0.8735472370766488,0.9103195488721805,0.8870717205499815,0.8654296218655486,0.8978554340396445,0.8661182476943347,0.9074016191664933,0.8764339826839826,0.8762914078674948,0.8836879751697928,0.03986787263292508,21
22.552785170078277,7.702516545489158,0.09487516403198243,0.04477698113037953,2000,0.0001,"(256, 128)",3000,5000,"{'chi2__k': 2000, 'clf__alpha': 0.0001, 'clf__hidden_layer_sizes': (256, 128), 'features__char_tfidf__max_features': 3000, 'features__word_tfidf__max_features': 5000}",0.9024901185770751,0.8897004987765857,0.8881331382618567,0.9108287545787546,0.846729641131815,0.8628787878787879,0.8708589236850106,0.8563095238095237,0.9115295031055901,0.930821611253197,0.8446616238664293,0.8827566731340213,0.9124277715038585,0.879538939321548,0.9419893483709273,0.8247023809523809,0.8577251552795031,0.9777667984189723,0.9071140868934987,0.8732792207792208,0.9247147589252852,0.8911270422940903,0.8225905986400739,0.8796273291925466,0.9539337474120082,0.8097463768115942,0.8141309077918986,0.952172054998142,0.9091927447076189,0.9168799751608676,0.8803700828157349,0.8668817575339314,0.903328857133205,0.8831673189510718,0.884833916083916,0.8079230954230954,0.8648283752860412,0.8610192252944735,0.9001100288600288,0.9334164738770001,0.9142329590699156,0.9138708513708514,0.8595903371990328,0.8006225448845586,0.8792134857895728,0.8211926660296225,0.9225910131058872,0.8687846249610955,0.9074977106227107,0.8750342169907387,0.901462215320911,0.9036446165160755,0.8975779426834414,0.9418379446640317,0.9338899496765629,0.7983426899187769,0.9017524461897863,0.8676464712505902,0.9099006368028107,0.7353556166056167,0.9027095901809861,0.8901307026307026,0.9044976571864443,0.8764068479829349,0.9106700174348915,0.8786632341723875,0.8863755507777247,0.8175824175824176,0.8694263285024155,0.9336335542121987,0.8533568243350852,0.8783584836216415,0.7818304883522275,0.8434974747474747,0.8711000955566173,0.8979971480425202,0.9443379446640316,0.8751415691441267,0.8677389277389277,0.9341403300450615,0.8786448334274422,0.9024440052700922,0.892967298402081,0.9554037267080745,0.922540845881807,0.868732083134257,0.8431254767353166,0.9092256084876222,0.8571672608437314,0.9115329869405957,0.862671277997365,0.8735472370766488,0.9103195488721805,0.8870717205499815,0.8654296218655486,0.8978554340396445,0.8661182476943347,0.9074016191664933,0.8764339826839826,0.8762914078674948,0.8836879751697928,0.03986787263292508,21
14.120133397579194,3.2347759135021192,0.09189006090164184,0.029575863288767684,2000,0.001,"(128, 64)",2000,3000,"{'chi2__k': 2000, 'clf__alpha': 0.001, 'clf__hidden_layer_sizes': (128, 64), 'features__char_tfidf__max_features': 2000, 'features__word_tfidf__max_features': 3000}",0.8999780412823891,0.8581211180124224,0.880212812549769,0.9544298245614035,0.8474006368028107,0.8899327122153209,0.8323939948939949,0.8648675833969951,0.9110419281328892,0.9402731922808649,0.8574333629968641,0.9012161560788563,0.9126352813852814,0.8818446258377608,0.9430685980685981,0.8238951628082063,0.8281655225019069,0.9551839826839827,0.9060446570972887,0.881855133357691,0.9353541195646458,0.8926503016434366,0.8610770372389562,0.8744893483709273,0.944047619047619,0.8423296630905327,0.8218731655341562,0.9536309523809523,0.9193960025481764,0.8835024154589372,0.8635351966873707,0.8899525012025011,0.9021150579016712,0.8789187865274822,0.8958333333333333,0.8306355143712123,0.8668072808833678,0.8738647902939287,0.8741858805445761,0.92379918708294,0.9440802675585285,0.9011073467595208,0.8592262581049765,0.8673501317523057,0.8365858778902256,0.8467895281682467,0.8800728971638583,0.8903369094673443,0.9313375350140056,0.8745643939393939,0.9232738095238096,0.8658975887236757,0.9231400966183574,0.8859848484848485,0.9098967156032374,0.8159757805123937,0.9106646571672148,0.8540674603174603,0.9092188970449839,0.859250700280112,0.9012040696823305,0.900567711274233,0.8884762701067048,0.9122077922077922,0.9073823763955342,0.8486292692814432,0.8750878348704436,0.8766135997657738,0.8741865079365079,0.9459683794466403,0.8539856830242887,0.8705886314295925,0.7999717673630717,0.8666859589685676,0.9035009405375538,0.8990166869743529,0.9207243652609786,0.8908747412008281,0.8700934029738376,0.9554912617220801,0.9008441558441558,0.9244383686488948,0.9121193451857068,0.9321400037160907,0.9109772283399286,0.8797579232361841,0.8213116022040508,0.8891971405787196,0.8330594068290932,0.9448962588988165,0.84630994005994,0.8713175826730813,0.867234613212874,0.8858190312738368,0.8657384885645755,0.9085424914944366,0.8661182476943347,0.9187946886573889,0.8867601934678594,0.8760819043656571,0.8868953004611471,0.03482543548885767,1
13.513373284339904,3.636803106407714,0.09219895839691163,0.03117920805116928,2000,0.001,"(128, 64)",2000,5000,"{'chi2__k': 2000, 'clf__alpha': 0.001, 'clf__hidden_layer_sizes': (128, 64), 'features__char_tfidf__max_features': 2000, 'features__word_tfidf__max_features': 5000}",0.8999780412823891,0.8581211180124224,0.880212812549769,0.9544298245614035,0.8474006368028107,0.8899327122153209,0.8323939948939949,0.8648675833969951,0.9110419281328892,0.9402731922808649,0.8574333629968641,0.9012161560788563,0.9126352813852814,0.8818446258377608,0.9430685980685981,0.8238951628082063,0.8281655225019069,0.9551839826839827,0.9060446570972887,0.881855133357691,0.9353541195646458,0.8926503016434366,0.8610770372389562,0.8744893483709273,0.944047619047619,0.8423296630905327,0.8218731655341562,0.9536309523809523,0.9193960025481764,0.8835024154589372,0.8635351966873707,0.8899525012025011,0.9021150579016712,0.8789187865274822,0.8958333333333333,0.8306355143712123,0.8668072808833678,0.8738647902939287,0.8741858805445761,0.92379918708294,0.9440802675585285,0.9011073467595208,0.8592262581049765,0.8673501317523057,0.8365858778902256,0.8467895281682467,0.8800728971638583,0.8903369094673443,0.9313375350140056,0.8745643939393939,0.9232738095238096,0.8658975887236757,0.9231400966183574,0.8859848484848485,0.9098967156032374,0.8159757805123937,0.9106646571672148,0.8540674603174603,0.9092188970449839,0.859250700280112,0.9012040696823305,0.900567711274233,0.8884762701067048,0.9122077922077922,0.9073823763955342,0.8486292692814432,0.8750878348704436,0.8766135997657738,0.8741865079365079,0.9459683794466403,0.8539856830242887,0.8705886314295925,0.7999717673630717,0.8666859589685676,0.9035009405375538,0.8990166869743529,0.9207243652609786,0.8908747412008281,0.8700934029738376,0.9554912617220801,0.9008441558441558,0.9244383686488948,0.9121193451857068,0.9321400037160907,0.9109772283399286,0.8797579232361841,0.8213116022040508,0.8891971405787196,0.8330594068290932,0.9448962588988165,0.84630994005994,0.8713175826730813,0.867234613212874,0.8858190312738368,0.8657384885645755,0.9085424914944366,0.8661182476943347,0.9187946886573889,0.8867601934678594,0.8760819043656571,0.8868953004611471,0.03482543548885767,1
